            geopack_08_dp       spacepy  spacepy-irbem     spiceypy1     spiceypy2         sunpy
2010-02-27   3.627365e-14  3.626768e-14   3.626383e-14  3.625583e-14  3.624920e-14  3.627462e-14
2010-02-28   3.619044e-14  3.618410e-14   3.617992e-14  3.617149e-14  3.616437e-14  3.619166e-14
2010-03-01   3.610064e-14  3.609395e-14   3.608944e-14  3.608063e-14  3.607302e-14  3.610215e-14
2010-03-02   3.600433e-14  3.599730e-14   3.599245e-14  3.598329e-14  3.597521e-14  3.600613e-14
2010-03-03   3.590157e-14  3.589423e-14   3.588904e-14  3.587954e-14  3.587099e-14  3.590367e-14
2010-03-04   3.579244e-14  3.578481e-14   3.577928e-14  3.576944e-14  3.576043e-14  3.579484e-14
2010-03-05   3.567702e-14  3.566912e-14   3.566326e-14  3.565306e-14  3.564361e-14  3.567969e-14
2010-03-06   3.555541e-14  3.554725e-14   3.554106e-14  3.553048e-14  3.552059e-14  3.555830e-14
2010-03-07   3.542770e-14  3.541931e-14   3.541279e-14  3.540179e-14  3.539147e-14  3.543077e-14
2010-03-08   3.529400e-14  3.528538e-14   3.527854e-14  3.526708e-14  3.525634e-14  3.529719e-14
2010-03-09   3.515440e-14  3.514559e-14   3.513842e-14  3.512646e-14  3.511532e-14  3.515766e-14
2010-03-10   3.500903e-14  3.500005e-14   3.499256e-14  3.498003e-14  3.496850e-14  3.501229e-14
2010-03-11   3.485801e-14  3.484886e-14   3.484106e-14  3.482793e-14  3.481601e-14  3.486120e-14
2010-03-12   3.470145e-14  3.469217e-14   3.468405e-14  3.467027e-14  3.465798e-14  3.470453e-14
2010-03-13   3.453950e-14  3.453011e-14   3.452167e-14  3.450719e-14  3.449454e-14  3.454239e-14
2010-03-14   3.437228e-14  3.436279e-14   3.435405e-14  3.433883e-14  3.432584e-14  3.437495e-14
2010-03-15   3.419993e-14  3.419037e-14   3.418132e-14  3.416535e-14  3.415202e-14  3.420233e-14
2010-03-16   3.402260e-14  3.401299e-14   3.400364e-14  3.398689e-14  3.397325e-14  3.402471e-14
2010-03-17   3.384044e-14  3.383080e-14   3.382115e-14  3.380363e-14  3.378968e-14  3.384225e-14
