                     geopack_08_dp    spacepy  spacepy-irbem  spiceypy1  spiceypy2      sunpy   pyspedas
2010-12-21 00:00:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437571  23.437850
2010-12-21 00:01:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437571  23.437850
2010-12-21 00:02:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437570  23.437850
2010-12-21 00:03:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437570  23.437850
2010-12-21 00:04:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437570  23.437850
2010-12-21 00:05:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437570  23.437850
2010-12-21 00:06:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437570  23.437850
2010-12-21 00:07:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437570  23.437850
2010-12-21 00:08:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437569  23.437850
2010-12-21 00:09:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437569  23.437850
2010-12-21 00:10:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437569  23.437850
2010-12-21 00:11:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437569  23.437850
2010-12-21 00:12:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437569  23.437850
2010-12-21 00:13:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437569  23.437850
2010-12-21 00:14:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437568  23.437850
2010-12-21 00:15:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437568  23.437850
2010-12-21 00:16:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437568  23.437850
2010-12-21 00:17:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437568  23.437850
2010-12-21 00:18:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437568  23.437850
2010-12-21 00:19:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437568  23.437850
2010-12-21 00:20:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437568  23.437850
2010-12-21 00:21:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437567  23.437850
2010-12-21 00:22:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437567  23.437850
2010-12-21 00:23:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437567  23.437850
2010-12-21 00:24:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437567  23.437850
2010-12-21 00:25:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437567  23.437850
2010-12-21 00:26:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437567  23.437850
2010-12-21 00:27:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437566  23.437850
2010-12-21 00:28:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437566  23.437850
2010-12-21 00:29:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437566  23.437850
2010-12-21 00:30:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437566  23.437850
2010-12-21 00:31:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437566  23.437850
2010-12-21 00:32:00      23.437850  23.437829      23.437670  23.437721  23.437721  23.437566  23.437850
