            geopack_08_dp    spacepy  spacepy-irbem  spiceypy1  spiceypy2      sunpy   pyspedas
2010-03-07      23.437953  23.438901      23.439953  23.438009  23.438009  23.443959  23.437953
2010-03-08      23.437953  23.438897      23.439971  23.437999  23.437999  23.443966  23.437953
2010-03-09      23.437952  23.438898      23.439987  23.437990  23.437990  23.443977  23.437952
2010-03-10      23.437952  23.438904      23.440003  23.437981  23.437981  23.443992  23.437952
2010-03-11      23.437952  23.438912      23.440017  23.437974  23.437974  23.444009  23.437952
2010-03-12      23.437951  23.438923      23.440030  23.437968  23.437968  23.444028  23.437951
2010-03-13      23.437951  23.438934      23.440041  23.437963  23.437963  23.444046  23.437951
2010-03-14      23.437951  23.438942      23.440051  23.437960  23.437960  23.444063  23.437951
2010-03-15      23.437950  23.438948      23.440060  23.437958  23.437958  23.444075  23.437950
2010-03-16      23.437950  23.438948      23.440067  23.437958  23.437958  23.444083  23.437950
2010-03-17      23.437950  23.438944      23.440073  23.437958  23.437958  23.444084  23.437950
2010-03-18      23.437949  23.438934      23.440078  23.437959  23.437959  23.444080  23.437949
2010-03-19      23.437949  23.438921      23.440081  23.437961  23.437961  23.444071  23.437949
2010-03-20      23.437948  23.438906      23.440083  23.437962  23.437962  23.444058  23.437948
2010-03-21      23.437948  23.438891      23.440083  23.437963  23.437963  23.444044  23.437948
2010-03-22      23.437948  23.438880      23.440082  23.437963  23.437963  23.444031  23.437948
2010-03-23      23.437947  23.438874      23.440080  23.437961  23.437961  23.444020  23.437947
2010-03-24      23.437947  23.438875      23.440076  23.437959  23.437959  23.444012  23.437947
2010-03-25      23.437947  23.438882      23.440070  23.437955  23.437955  23.444008  23.437947
2010-03-26      23.437946  23.438893      23.440064  23.437949  23.437949  23.444005  23.437946
2010-03-27      23.437946  23.438905      23.440056  23.437943  23.437943  23.444001  23.437946
2010-03-28      23.437946  23.438913      23.440046  23.437937  23.437937  23.443991  23.437946
2010-03-29      23.437945  23.438913      23.440036  23.437930  23.437930  23.443972  23.437945
2010-03-30      23.437945  23.438906      23.440024  23.437925  23.437925  23.443945  23.437945
2010-03-31      23.437945  23.438891      23.440010  23.437920  23.437920  23.443910  23.437945
2010-04-01      23.437944  23.438872      23.439996  23.437917  23.437917  23.443871  23.437944
2010-04-02      23.437944  23.438853      23.439980  23.437916  23.437916  23.443833  23.437944
2010-04-03      23.437943  23.438837      23.439963  23.437918  23.437918  23.443798  23.437943
2010-04-04      23.437943  23.438825      23.439944  23.437921  23.437921  23.443769  23.437943
2010-04-05      23.437943  23.438819      23.439925  23.437926  23.437926  23.443746  23.437943
2010-04-06      23.437942  23.438819      23.439904  23.437933  23.437933  23.443729  23.437942
2010-04-07      23.437942  23.438822      23.439882  23.437942  23.437942  23.443715  23.437942
2010-04-08      23.437942  23.438827      23.439859  23.437951  23.437951  23.443703  23.437942
2010-04-09      23.437941  23.438833      23.439835  23.437961  23.437961  23.443690  23.437941
2010-04-10      23.437941  23.438838      23.439809  23.437970  23.437970  23.443674  23.437941
2010-04-11      23.437941  23.438839      23.439783  23.437978  23.437978  23.443653  23.437941
2010-04-12      23.437940  23.438836      23.439756  23.437985  23.437985  23.443624  23.437940
2010-04-13      23.437940  23.438828      23.439727  23.437990  23.437990  23.443586  23.437940
2010-04-14      23.437940  23.438815      23.439698  23.437991  23.437991  23.443539  23.437940
2010-04-15      23.437939  23.438798      23.439668  23.437990  23.437990  23.443484  23.437939
2010-04-16      23.437939  23.438779      23.439637  23.437985  23.437985  23.443421  23.437939
2010-04-17      23.437938  23.438759      23.439605  23.437976  23.437976  23.443353  23.437938
