                 spacepy  spacepy-irbem  spiceypy1  spiceypy2     sunpy  |max-min|
2010-10-31  1.134095e-03   1.779624e-03  -0.009385  -0.010688 -0.001361   0.012467
2010-11-01  1.139307e-03   2.114328e-03  -0.009338  -0.010758 -0.001244   0.012873
2010-11-02  1.138333e-03   2.452180e-03  -0.009293  -0.010831 -0.001140   0.013283
2010-11-03  1.129751e-03   2.793104e-03  -0.009253  -0.010906 -0.001052   0.013700
2010-11-04  1.114175e-03   3.137026e-03  -0.009219  -0.010986 -0.000979   0.014123
2010-11-05  1.094218e-03   3.483874e-03  -0.009191  -0.011070 -0.000920   0.014554
2010-11-06  1.073674e-03   3.833577e-03  -0.009168  -0.011158 -0.000869   0.014992
2010-11-07  1.056238e-03   4.186063e-03  -0.009149  -0.011250 -0.000822   0.015436
2010-11-08  1.044356e-03   4.541264e-03  -0.009134  -0.011342 -0.000775   0.015884
2010-11-09  1.038702e-03   4.899110e-03  -0.009120  -0.011435 -0.000726   0.016334
2010-11-10  1.038350e-03   5.259533e-03  -0.009105  -0.011526 -0.000674   0.016785
2010-11-11  1.041382e-03   5.622463e-03  -0.009088  -0.011613 -0.000619   0.017235
2010-11-12  1.045548e-03   5.987834e-03  -0.009067  -0.011694 -0.000562   0.017682
2010-11-13  1.048742e-03   6.355576e-03  -0.009040  -0.011768 -0.000503   0.018124
2010-11-14  1.049263e-03   6.725622e-03  -0.009006  -0.011834 -0.000443   0.018560
2010-11-15  1.045931e-03   7.097903e-03  -0.008964  -0.011890 -0.000381   0.018988
2010-11-16  1.038134e-03   7.472352e-03  -0.008913  -0.011936 -0.000317   0.019409
2010-11-17  1.025859e-03   7.848898e-03  -0.008852  -0.011971 -0.000251   0.019820
2010-11-18  1.009700e-03   8.227475e-03  -0.008782  -0.011995 -0.000181   0.020222
2010-11-19  9.908535e-04   8.608011e-03  -0.008701  -0.012007 -0.000107   0.020615
2010-11-20  9.710621e-04   8.990437e-03  -0.008611  -0.012008 -0.000027   0.020999
2010-11-21  9.524467e-04   9.374682e-03  -0.008512  -0.012000  0.000062   0.021374
2010-11-22  9.371804e-04   9.760674e-03  -0.008405  -0.011982  0.000158   0.021742
2010-11-23  9.270116e-04   1.014834e-02  -0.008292  -0.011956  0.000265   0.022104
2010-11-24  9.227490e-04   1.053761e-02  -0.008174  -0.011924  0.000379   0.022462
2010-11-25  9.238978e-04   1.092841e-02  -0.008054  -0.011889  0.000499   0.022818
2010-11-26  9.286161e-04   1.132067e-02  -0.007933  -0.011852  0.000620   0.023173
2010-11-27  9.340554e-04   1.171431e-02  -0.007815  -0.011816  0.000738   0.023531
2010-11-28  9.370133e-04   1.210925e-02  -0.007700  -0.011783  0.000848   0.023892
2010-11-29  9.347328e-04   1.250541e-02  -0.007591  -0.011754  0.000944   0.024259
2010-11-30  9.256496e-04   1.290273e-02  -0.007489  -0.011730  0.001024   0.024633
2010-12-01  9.098789e-04   1.330111e-02  -0.007395  -0.011714  0.001088   0.025015
2010-12-02  8.892625e-04   1.370048e-02  -0.007309  -0.011704  0.001137   0.025404
2010-12-03  8.668965e-04   1.410077e-02  -0.007230  -0.011700  0.001175   0.025800
2010-12-04  8.462460e-04   1.450188e-02  -0.007158  -0.011701  0.001206   0.026203
2010-12-05  8.301521e-04   1.490373e-02  -0.007090  -0.011706  0.001235   0.026610
2010-12-06  8.201038e-04   1.530624e-02  -0.007026  -0.011713  0.001266   0.027019
2010-12-07  8.160171e-04   1.570933e-02  -0.006962  -0.011719  0.001300   0.027429
2010-12-08  8.165139e-04   1.611291e-02  -0.006897  -0.011723  0.001337   0.027836
2010-12-09  8.194820e-04   1.651689e-02  -0.006829  -0.011723  0.001377   0.028240
2010-12-10  8.226528e-04   1.692118e-02  -0.006757  -0.011717  0.001421   0.028638
2010-12-11  8.240265e-04   1.732571e-02  -0.006678  -0.011704  0.001467   0.029029
2010-12-12  8.221116e-04   1.773036e-02  -0.006592  -0.011682  0.001515   0.029412
2010-12-13  8.160281e-04   1.813506e-02  -0.006497  -0.011650  0.001566   0.029785
2010-12-14  8.055254e-04   1.853972e-02  -0.006394  -0.011609  0.001619   0.030149
2010-12-15  7.909542e-04   1.894424e-02  -0.006282  -0.011558  0.001675   0.030502
2010-12-16  7.732192e-04   1.934852e-02  -0.006161  -0.011496  0.001736   0.030845
2010-12-17  7.537338e-04   1.975248e-02  -0.006031  -0.011425  0.001800   0.031178
2010-12-18  7.343641e-04   2.015601e-02  -0.005893  -0.011345  0.001871   0.031501
2010-12-19  7.172778e-04   2.055903e-02  -0.005749  -0.011257  0.001950   0.031816
2010-12-20  7.045972e-04   2.096144e-02  -0.005599  -0.011162  0.002037   0.032123
2010-12-21  6.978403e-04   2.136313e-02  -0.005445  -0.011062  0.002132   0.032425
2010-12-22  6.973077e-04   2.176402e-02  -0.005289  -0.010959  0.002234   0.032723
2010-12-23  7.017161e-04   2.216400e-02  -0.005134  -0.010856  0.002338   0.033020
2010-12-24  7.083363e-04   2.256296e-02  -0.004981  -0.010754  0.002441   0.033317
2010-12-25  7.136783e-04   2.296083e-02  -0.004833  -0.010655  0.002536   0.033616
2010-12-26  7.144912e-04   2.335748e-02  -0.004690  -0.010561  0.002619   0.033919
2010-12-27  7.087042e-04   2.375282e-02  -0.004555  -0.010474  0.002687   0.034226
2010-12-28  6.959776e-04   2.414675e-02  -0.004428  -0.010393  0.002739   0.034539
2010-12-29  6.777208e-04   2.453917e-02  -0.004308  -0.010319  0.002777   0.034858
2010-12-30  6.566282e-04   2.492998e-02  -0.004196  -0.010251  0.002803   0.035181
2010-12-31  6.359190e-04   2.531906e-02  -0.004091  -0.010188  0.002822   0.035507
2011-01-01  6.535243e-04  -2.540952e-02  -0.003955  -0.010095  0.002873   0.028282
2011-01-02  6.416813e-04  -2.545683e-02  -0.003857  -0.010038  0.002889   0.028346
2011-01-03  6.357447e-04  -2.549613e-02  -0.003761  -0.009982  0.002909   0.028405
2011-01-04  6.350666e-04  -2.552755e-02  -0.003665  -0.009925  0.002933   0.028460
2011-01-05  6.380225e-04  -2.555121e-02  -0.003567  -0.009865  0.002961   0.028512
2011-01-06  6.424899e-04  -2.556723e-02  -0.003465  -0.009800  0.002992   0.028560
2011-01-07  6.463218e-04  -2.557573e-02  -0.003359  -0.009730  0.003027   0.028602
2011-01-08  6.477014e-04  -2.557683e-02  -0.003247  -0.009652  0.003063   0.028640
2011-01-09  6.453527e-04  -2.557064e-02  -0.003128  -0.009567  0.003101   0.028671
2011-01-10  6.386366e-04  -2.555730e-02  -0.003002  -0.009475  0.003139   0.028696
2011-01-11  6.275684e-04  -2.553691e-02  -0.002870  -0.009374  0.003179   0.028716
2011-01-12  6.127698e-04  -2.550959e-02  -0.002730  -0.009265  0.003220   0.028730
2011-01-13  5.953748e-04  -2.547547e-02  -0.002584  -0.009149  0.003265   0.028740
2011-01-14  5.769274e-04  -2.543465e-02  -0.002432  -0.009025  0.003313   0.028748
2011-01-15  5.592999e-04  -2.538727e-02  -0.002275  -0.008895  0.003367   0.028754
2011-01-16  5.445685e-04  -2.533342e-02  -0.002113  -0.008760  0.003427   0.028760
2011-01-17  5.347063e-04  -2.527324e-02  -0.001949  -0.008622  0.003493   0.028766
2011-01-18  5.310128e-04  -2.520684e-02  -0.001783  -0.008481  0.003566   0.028773
2011-01-19  5.334293e-04  -2.513433e-02  -0.001618  -0.008339  0.003644   0.028778
2011-01-20  5.401240e-04  -2.505583e-02  -0.001455  -0.008198  0.003722   0.028778
2011-01-21  5.477320e-04  -2.497145e-02  -0.001295  -0.008060  0.003797   0.028769
2011-01-22  5.523180e-04  -2.488131e-02  -0.001141  -0.007926  0.003863   0.028745
2011-01-23  5.506932e-04  -2.478552e-02  -0.000992  -0.007798  0.003916   0.028702
2011-01-24  5.414823e-04  -2.468420e-02  -0.000851  -0.007674  0.003954   0.028638
2011-01-25  5.254718e-04  -2.457745e-02  -0.000716  -0.007557  0.003977   0.028554
2011-01-26  5.051684e-04  -2.446540e-02  -0.000587  -0.007445  0.003989   0.028455
2011-01-27  4.838758e-04  -2.434816e-02  -0.000463  -0.007337  0.003994   0.028343
2011-01-28  4.647302e-04  -2.422583e-02  -0.000344  -0.007232  0.003997   0.028223
2011-01-29  4.500106e-04  -2.409853e-02  -0.000227  -0.007129  0.004000   0.028099
2011-01-30  4.408174e-04  -2.396638e-02  -0.000112  -0.007026  0.004007   0.027973
2011-01-31  4.370556e-04  -2.382947e-02   0.000003  -0.006923  0.004018   0.027847
2011-02-01  4.376265e-04  -2.368792e-02   0.000119  -0.006817  0.004033   0.027721
2011-02-02  4.407546e-04  -2.354185e-02   0.000237  -0.006709  0.004053   0.027595
2011-02-03  4.443848e-04  -2.339135e-02   0.000358  -0.006597  0.004075   0.027467
2011-02-04  4.465628e-04  -2.323655e-02   0.000482  -0.006479  0.004099   0.027336
2011-02-05  4.457207e-04  -2.307755e-02   0.000611  -0.006357  0.004124   0.027201
2011-02-06  4.408390e-04  -2.291445e-02   0.000745  -0.006229  0.004148   0.027062
2011-02-07  4.315185e-04  -2.274736e-02   0.000882  -0.006096  0.004171   0.026918
2011-02-08  4.179980e-04  -2.257640e-02   0.001024  -0.005958  0.004193   0.026770
2011-02-09  4.011127e-04  -2.240166e-02   0.001170  -0.005815  0.004216   0.026618
2011-02-10  3.821815e-04  -2.222326e-02   0.001320  -0.005667  0.004240   0.026463
2011-02-11  3.628489e-04  -2.204130e-02   0.001472  -0.005516  0.004265   0.026306
2011-02-12  3.449430e-04  -2.185588e-02   0.001626  -0.005361  0.004294   0.026150
2011-02-13  3.303404e-04  -2.166711e-02   0.001782  -0.005205  0.004326   0.025994
2011-02-14  3.207135e-04  -2.147510e-02   0.001938  -0.005047  0.004364   0.025839
2011-02-15  3.170346e-04  -2.127994e-02   0.002093  -0.004888  0.004406   0.025686
2011-02-16  3.189224e-04  -2.108174e-02   0.002246  -0.004731  0.004452   0.025534
2011-02-17  3.242193e-04  -2.088061e-02   0.002397  -0.004575  0.004498   0.025378
2011-02-18  3.292548e-04  -2.067664e-02   0.002544  -0.004422  0.004540   0.025216
2011-02-19  3.299355e-04  -2.046994e-02   0.002687  -0.004273  0.004573   0.025043
2011-02-20  3.232525e-04  -2.026061e-02   0.002825  -0.004127  0.004594   0.024854
2011-02-21  3.084473e-04  -2.004875e-02   0.002958  -0.003984  0.004602   0.024651
2011-02-22  2.872237e-04  -1.983445e-02   0.003088  -0.003845  0.004600   0.024434
2011-02-23  2.629505e-04  -1.961783e-02   0.003213  -0.003709  0.004590   0.024208
2011-02-24  2.393592e-04  -1.939897e-02   0.003337  -0.003574  0.004579   0.023978
2011-02-25  2.194097e-04  -1.917797e-02   0.003458  -0.003440  0.004569   0.023747
2011-02-26  2.047332e-04  -1.895495e-02   0.003578  -0.003306  0.004564   0.023519
2011-02-27  1.956304e-04  -1.872998e-02   0.003698  -0.003172  0.004564   0.023294
2011-02-28  1.913557e-04  -1.850317e-02   0.003818  -0.003036  0.004568   0.023072
2011-03-01  1.904493e-04  -1.827461e-02   0.003939  -0.002899  0.004577   0.022852
2011-03-02  1.910488e-04  -1.804441e-02   0.004062  -0.002759  0.004589   0.022634
2011-03-03  1.912030e-04  -1.781265e-02   0.004186  -0.002617  0.004602   0.022415
2011-03-04  1.891751e-04  -1.757943e-02   0.004312  -0.002471  0.004614   0.022193
2011-03-05  1.836725e-04  -1.734484e-02   0.004439  -0.002324  0.004624   0.021969
2011-03-06  1.739620e-04  -1.710899e-02   0.004568  -0.002174  0.004632   0.021741
2011-03-07  1.599025e-04  -1.687195e-02   0.004699  -0.002021  0.004636   0.021571
2011-03-08  1.419482e-04  -1.663382e-02   0.004830  -0.001867  0.004638   0.021464
2011-03-09  1.211194e-04  -1.639470e-02   0.004962  -0.001711  0.004637   0.021357
2011-03-10  9.889472e-05  -1.615468e-02   0.005095  -0.001554  0.004635   0.021250
2011-03-11  7.701611e-05  -1.591384e-02   0.005227  -0.001396  0.004634   0.021141
2011-03-12  5.726841e-05  -1.567227e-02   0.005359  -0.001237  0.004634   0.021031
2011-03-13  4.127990e-05  -1.543007e-02   0.005489  -0.001079  0.004637   0.020919
2011-03-14  3.028654e-05  -1.518733e-02   0.005618  -0.000922  0.004644   0.020806
2011-03-15  2.475051e-05  -1.494412e-02   0.005746  -0.000765  0.004654   0.020690
2011-03-16  2.386572e-05  -1.470055e-02   0.005871  -0.000610  0.004668   0.020571
2011-03-17  2.524993e-05  -1.445669e-02   0.005994  -0.000456  0.004682   0.020450
2011-03-18  2.524091e-05  -1.421263e-02   0.006114  -0.000303  0.004692   0.020327
2011-03-19  1.996403e-05  -1.396845e-02   0.006233  -0.000152  0.004695   0.020201
2011-03-20  6.814218e-06  -1.372425e-02   0.006349  -0.000002  0.004689   0.020073
2011-03-21 -1.440561e-05  -1.348011e-02   0.006463   0.000147  0.004673   0.019943
2011-03-22 -4.135728e-05  -1.323610e-02   0.006576   0.000296  0.004651   0.019812
2011-03-23 -7.014113e-05  -1.299231e-02   0.006688   0.000444  0.004626   0.019680
2011-03-24 -9.680868e-05  -1.274883e-02   0.006799   0.000593  0.004603   0.019548
2011-03-25 -1.186084e-04  -1.250573e-02   0.006910   0.000742  0.004584   0.019416
2011-03-26 -1.344661e-04  -1.226309e-02   0.007021   0.000892  0.004572   0.019284
2011-03-27 -1.447562e-04  -1.202100e-02   0.007131   0.001042  0.004566   0.019152
2011-03-28 -1.507755e-04  -1.177954e-02   0.007241   0.001193  0.004564   0.019021
2011-03-29 -1.542794e-04  -1.153877e-02   0.007351   0.001345  0.004566   0.018890
2011-03-30 -1.571778e-04  -1.129879e-02   0.007461   0.001497  0.004567   0.018760
2011-03-31 -1.612995e-04  -1.105966e-02   0.007570   0.001650  0.004568   0.018629
2011-04-01 -1.681633e-04  -1.082146e-02   0.007677   0.001802  0.004565   0.018499
2011-04-02 -1.787948e-04  -1.058427e-02   0.007784   0.001954  0.004557   0.018368
2011-04-03 -1.936447e-04  -1.034816e-02   0.007889   0.002105  0.004545   0.018237
2011-04-04 -2.125883e-04  -1.011321e-02   0.007992   0.002255  0.004526   0.018105
2011-04-05 -2.349439e-04  -9.879480e-03   0.008093   0.002404  0.004503   0.017972
2011-04-06 -2.595045e-04  -9.647054e-03   0.008192   0.002551  0.004475   0.017839
2011-04-07 -2.846412e-04  -9.415999e-03   0.008288   0.002697  0.004445   0.017704
2011-04-08 -3.085230e-04  -9.186385e-03   0.008382   0.002841  0.004415   0.017568
2011-04-09 -3.294120e-04  -8.958282e-03   0.008473   0.002984  0.004385   0.017432
2011-04-10 -3.459513e-04  -8.731759e-03   0.008562   0.003125  0.004358   0.017294
2011-04-11 -3.574261e-04  -8.506883e-03   0.008650   0.003265  0.004335   0.017156
2011-04-12 -3.640361e-04  -8.283721e-03   0.008735   0.003405  0.004316   0.017019
2011-04-13 -3.671578e-04  -8.062340e-03   0.008819   0.003544  0.004300   0.016882
2011-04-14 -3.694083e-04  -7.842804e-03   0.008903   0.003683  0.004285   0.016746
2011-04-15 -3.742362e-04  -7.625178e-03   0.008986   0.003822  0.004268   0.016612
2011-04-16 -3.849409e-04  -7.409525e-03   0.009070   0.003963  0.004247   0.016480
2011-04-17 -4.034177e-04  -7.195908e-03   0.009155   0.004106  0.004219   0.016351
2011-04-18 -4.292465e-04  -6.984387e-03   0.009240   0.004250  0.004186   0.016225
2011-04-19 -4.596937e-04  -6.775025e-03   0.009327   0.004397  0.004150   0.016102
2011-04-20 -4.907113e-04  -6.567880e-03   0.009414   0.004545  0.004116   0.015982
2011-04-21 -5.184322e-04  -6.363011e-03   0.009502   0.004694  0.004086   0.015865
2011-04-22 -5.403910e-04  -6.160477e-03   0.009590   0.004844  0.004062   0.015751
2011-04-23 -5.559558e-04  -5.960334e-03   0.009678   0.004994  0.004046   0.015638
2011-04-24 -5.660006e-04  -5.762638e-03   0.009764   0.005144  0.004034   0.015526
2011-04-25 -5.722453e-04  -5.567444e-03   0.009848   0.005292  0.004025   0.015415
2011-04-26 -5.766875e-04  -5.374806e-03   0.009929   0.005439  0.004017   0.015304
2011-04-27 -5.812718e-04  -5.184778e-03   0.010007   0.005584  0.004006   0.015192
2011-04-28 -5.876994e-04  -4.997411e-03   0.010082   0.005725  0.003990   0.015079
2011-04-29 -5.972708e-04  -4.812757e-03   0.010152   0.005863  0.003968   0.014965
2011-04-30 -6.107558e-04  -4.630865e-03   0.010218   0.005998  0.003938   0.014849
2011-05-01 -6.283388e-04  -4.451786e-03   0.010279   0.006128  0.003900   0.014731
2011-05-02 -6.496332e-04  -4.275567e-03   0.010335   0.006255  0.003855   0.014611
2011-05-03 -6.737156e-04  -4.102255e-03   0.010387   0.006377  0.003802   0.014489
2011-05-04 -6.991719e-04  -3.931897e-03   0.010434   0.006496  0.003745   0.014365
2011-05-05 -7.242202e-04  -3.764538e-03   0.010476   0.006611  0.003685   0.014240
2011-05-06 -7.469671e-04  -3.600223e-03   0.010515   0.006723  0.003624   0.014115
2011-05-07 -7.657688e-04  -3.438995e-03   0.010550   0.006832  0.003565   0.013989
2011-05-08 -7.795982e-04  -3.280896e-03   0.010583   0.006940  0.003510   0.013864
2011-05-09 -7.883285e-04  -3.125968e-03   0.010615   0.007048  0.003459   0.013741
2011-05-10 -7.928989e-04  -2.974250e-03   0.010646   0.007156  0.003414   0.013621
2011-05-11 -7.953242e-04  -2.825783e-03   0.010678   0.007265  0.003373   0.013504
2011-05-12 -7.984563e-04  -2.680605e-03   0.010712   0.007377  0.003334   0.013393
2011-05-13 -8.054004e-04  -2.538753e-03   0.010748   0.007492  0.003294   0.013287
2011-05-14 -8.186241e-04  -2.400265e-03   0.010787   0.007611  0.003253   0.013187
2011-05-15 -8.390354e-04  -2.265175e-03   0.010830   0.007734  0.003210   0.013095
2011-05-16 -8.654664e-04  -2.133518e-03   0.010875   0.007860  0.003164   0.013009
2011-05-17 -8.949074e-04  -2.005327e-03   0.010923   0.007990  0.003120   0.012928
2011-05-18 -9.234834e-04  -1.880637e-03   0.010973   0.008123  0.003079   0.012853
2011-05-19 -9.477524e-04  -1.759477e-03   0.011023   0.008257  0.003044   0.012783
2011-05-20 -9.657227e-04  -1.641880e-03   0.011072   0.008390  0.003016   0.012714
2011-05-21 -9.771835e-04  -1.527875e-03   0.011120   0.008523  0.002994   0.012647
2011-05-22 -9.833608e-04  -1.417491e-03   0.011163   0.008652  0.002975   0.012581
2011-05-23 -9.862512e-04  -1.310756e-03   0.011202   0.008778  0.002955   0.012513
2011-05-24 -9.880161e-04  -1.207697e-03   0.011236   0.008899  0.002933   0.012443
2011-05-25 -9.906100e-04  -1.108341e-03   0.011263   0.009014  0.002905   0.012371
2011-05-26 -9.955931e-04  -1.012713e-03   0.011282   0.009122  0.002868   0.012295
2011-05-27 -1.004027e-03  -9.208378e-04   0.011295   0.009225  0.002822   0.012299
2011-05-28 -1.016407e-03  -8.327387e-04   0.011299   0.009320  0.002765   0.012316
2011-05-29 -1.032647e-03  -7.484386e-04   0.011296   0.009408  0.002699   0.012329
2011-05-30 -1.052099e-03  -6.679596e-04   0.011286   0.009489  0.002622   0.012338
2011-05-31 -1.073589e-03  -5.913226e-04   0.011268   0.009564  0.002538   0.012341
2011-06-01 -1.095484e-03  -5.185481e-04   0.011244   0.009633  0.002449   0.012339
2011-06-02 -1.115853e-03  -4.496555e-04   0.011214   0.009698  0.002356   0.012330
2011-06-03 -1.132782e-03  -3.846633e-04   0.011180   0.009759  0.002265   0.012312
2011-06-04 -1.144815e-03  -3.235895e-04   0.011142   0.009817  0.002176   0.012287
2011-06-05 -1.151375e-03  -2.664511e-04   0.011104   0.009875  0.002093   0.012255
2011-06-06 -1.153030e-03  -2.132643e-04   0.011065   0.009933  0.002017   0.012218
2011-06-07 -1.151514e-03  -1.640446e-04   0.011027   0.009994  0.001948   0.012179
2011-06-08 -1.149447e-03  -1.188067e-04   0.010992   0.010058  0.001883   0.012142
2011-06-09 -1.149801e-03  -7.756454e-05   0.010961   0.010126  0.001821   0.012111
2011-06-10 -1.155153e-03  -4.033118e-05   0.010935   0.010200  0.001761   0.012090
2011-06-11 -1.166922e-03  -7.119013e-06   0.010913   0.010279  0.001702   0.012080
2011-06-12 -1.184835e-03   2.206036e-05   0.010896   0.010364  0.001642   0.012081
2011-06-13 -1.206879e-03   4.719612e-05   0.010882   0.010453  0.001584   0.012089
2011-06-14 -1.229826e-03   6.827821e-05   0.010871   0.010545  0.001529   0.012101
2011-06-15 -1.250198e-03   8.529738e-05   0.010861   0.010638  0.001479   0.012111
2011-06-16 -1.265283e-03   9.824513e-05   0.010849   0.010732  0.001436   0.012115
2011-06-17 -1.273823e-03   1.071138e-04   0.010835   0.010823  0.001398   0.012109
2011-06-18 -1.276144e-03   1.118965e-04   0.010816   0.010910  0.001363   0.012186
2011-06-19 -1.273789e-03   1.125872e-04   0.010790   0.010991  0.001329   0.012264
2011-06-20 -1.268915e-03   1.091808e-04   0.010756   0.011064  0.001291   0.012333
2011-06-21 -1.263732e-03   1.016729e-04   0.010714   0.011130  0.001246   0.012393
2011-06-22 -1.260120e-03   9.006006e-05   0.010661   0.011186  0.001192   0.012446
2011-06-23 -1.259436e-03   7.433992e-05   0.010597   0.011232  0.001127   0.012491
2011-06-24 -1.262435e-03   5.451096e-05   0.010523   0.011268  0.001049   0.012531
2011-06-25 -1.269272e-03   3.057271e-05   0.010439   0.011294  0.000959   0.012564
2011-06-26 -1.279530e-03   2.525799e-06   0.010344   0.011311  0.000858   0.012591
2011-06-27 -1.292263e-03  -2.962804e-05   0.010239   0.011318  0.000746   0.012611
2011-06-28 -1.306036e-03  -6.588587e-05   0.010125   0.011318  0.000627   0.012624
2011-06-29 -1.319006e-03  -1.062435e-04   0.010004   0.011310  0.000503   0.012629
2011-06-30 -1.329141e-03  -1.506953e-04   0.009876   0.011296  0.000378   0.012625
2011-07-01 -1.334609e-03  -1.992344e-04   0.009744   0.011278  0.000256   0.012613
2011-07-02 -1.334305e-03  -2.518522e-04   0.009609   0.011258  0.000139   0.012593
2011-07-03 -1.328308e-03  -3.085385e-04   0.009473   0.011238  0.000030   0.012566
2011-07-04 -1.318075e-03  -3.692815e-04   0.009338   0.011219 -0.000071   0.012537
2011-07-05 -1.306205e-03  -4.340674e-04   0.009205   0.011203 -0.000165   0.012510
2011-07-06 -1.295824e-03  -5.028802e-04   0.009076   0.011192 -0.000253   0.012488
2011-07-07 -1.289729e-03  -5.757019e-04   0.008952   0.011185 -0.000338   0.012475
2011-07-08 -1.289588e-03  -6.525122e-04   0.008832   0.011184 -0.000421   0.012473
2011-07-09 -1.295443e-03  -7.332882e-04   0.008717   0.011187 -0.000503   0.012482
2011-07-10 -1.305669e-03  -8.180042e-04   0.008604   0.011193 -0.000583   0.012499
2011-07-11 -1.317419e-03  -9.066316e-04   0.008494   0.011202 -0.000660   0.012519
2011-07-12 -1.327413e-03  -9.991387e-04   0.008383   0.011211 -0.000731   0.012538
2011-07-13 -1.332819e-03  -1.095490e-03   0.008270   0.011218 -0.000797   0.012551
2011-07-14 -1.331951e-03  -1.195648e-03   0.008152   0.011220 -0.000858   0.012552
2011-07-15 -1.324564e-03  -1.299568e-03   0.008028   0.011216 -0.000915   0.012541
2011-07-16 -1.311728e-03  -1.407204e-03   0.007895   0.011204 -0.000971   0.012611
2011-07-17 -1.295374e-03  -1.518504e-03   0.007752   0.011181 -0.001031   0.012700
2011-07-18 -1.277758e-03  -1.633413e-03   0.007598   0.011147 -0.001096   0.012780
2011-07-19 -1.260986e-03  -1.751867e-03   0.007431   0.011100 -0.001172   0.012852
2011-07-20 -1.246689e-03  -1.873801e-03   0.007251   0.011041 -0.001258   0.012914
2011-07-21 -1.235851e-03  -1.999140e-03   0.007057   0.010968 -0.001357   0.012967
2011-07-22 -1.228768e-03  -2.127806e-03   0.006851   0.010882 -0.001469   0.013009
2011-07-23 -1.225093e-03  -2.259712e-03   0.006633   0.010783 -0.001593   0.013042
2011-07-24 -1.223935e-03  -2.394764e-03   0.006403   0.010672 -0.001727   0.013066
2011-07-25 -1.223948e-03  -2.532861e-03   0.006162   0.010550 -0.001868   0.013082
2011-07-26 -1.223414e-03  -2.673895e-03   0.005912   0.010418 -0.002014   0.013091
2011-07-27 -1.220362e-03  -2.817747e-03   0.005654   0.010277 -0.002161   0.013095
2011-07-28 -1.212843e-03  -2.964291e-03   0.005390   0.010130 -0.002306   0.013094
2011-07-29 -1.199404e-03  -3.113391e-03   0.005121   0.009977 -0.002444   0.013090
2011-07-30 -1.179666e-03  -3.264900e-03   0.004851   0.009821 -0.002573   0.013086
2011-07-31 -1.154757e-03  -3.418664e-03   0.004580   0.009664 -0.002692   0.013082
2011-08-01 -1.127292e-03  -3.574515e-03   0.004310   0.009506 -0.002803   0.013081
2011-08-02 -1.100758e-03  -3.732276e-03   0.004042   0.009350 -0.002907   0.013082
2011-08-03 -1.078436e-03  -3.891757e-03   0.003778   0.009195 -0.003007   0.013087
2011-08-04 -1.062315e-03  -4.052757e-03   0.003517   0.009042 -0.003104   0.013095
2011-08-05 -1.052434e-03  -4.215064e-03   0.003259   0.008890 -0.003200   0.013105
2011-08-06 -1.046944e-03  -4.378451e-03   0.003002   0.008737 -0.003294   0.013116
2011-08-07 -1.042764e-03  -4.542683e-03   0.002746   0.008583 -0.003384   0.013125
2011-08-08 -1.036524e-03  -4.707507e-03   0.002487   0.008424 -0.003468   0.013132
2011-08-09 -1.025446e-03  -4.872663e-03   0.002226   0.008260 -0.003546   0.013133
2011-08-10 -1.007933e-03  -5.037874e-03   0.001960   0.008088 -0.003618   0.013126
2011-08-11 -9.837949e-04  -5.202854e-03   0.001686   0.007907 -0.003684   0.013110
2011-08-12 -9.541224e-04  -5.367302e-03   0.001405   0.007715 -0.003748   0.013082
2011-08-13 -9.208961e-04  -5.530908e-03   0.001115   0.007510 -0.003812   0.013041
2011-08-14 -8.864605e-04  -5.693351e-03   0.000815   0.007293 -0.003881   0.012986
2011-08-15 -8.530274e-04  -5.854297e-03   0.000505   0.007062 -0.003955   0.012916
2011-08-16 -8.223151e-04  -6.013404e-03   0.000186   0.006818 -0.004037   0.012832
2011-08-17 -7.953514e-04  -6.170321e-03  -0.000143   0.006561 -0.004127   0.012732
2011-08-18 -7.724099e-04  -6.324690e-03  -0.000480   0.006292 -0.004226   0.012617
2011-08-19 -7.530423e-04  -6.476145e-03  -0.000824   0.006011 -0.004331   0.012487
2011-08-20 -7.361904e-04  -6.624316e-03  -0.001174   0.005720 -0.004441   0.012345
2011-08-21 -7.203566e-04  -6.768829e-03  -0.001528   0.005420 -0.004553   0.012189
2011-08-22 -7.037950e-04  -6.909308e-03  -0.001885   0.005112 -0.004663   0.012022
2011-08-23 -6.846902e-04  -7.045375e-03  -0.002244   0.004798 -0.004769   0.011844
2011-08-24 -6.613538e-04  -7.176655e-03  -0.002603   0.004480 -0.004868   0.011656
2011-08-25 -6.325262e-04  -7.302775e-03  -0.002959   0.004157 -0.004956   0.011460
2011-08-26 -5.978364e-04  -7.423368e-03  -0.003313   0.003833 -0.005032   0.011257
2011-08-27 -5.582961e-04  -7.538073e-03  -0.003661   0.003509 -0.005096   0.011047
2011-08-28 -5.165002e-04  -7.646537e-03  -0.004004   0.003184 -0.005150   0.010831
2011-08-29 -4.761870e-04  -7.748421e-03  -0.004340   0.002861 -0.005196   0.010609
2011-08-30 -4.411059e-04  -7.843395e-03  -0.004670   0.002539 -0.005240   0.010383
2011-08-31 -4.136088e-04  -7.931146e-03  -0.004992   0.002219 -0.005282   0.010150
2011-09-01 -3.936762e-04  -8.011375e-03  -0.005307   0.001899 -0.005325   0.009910
2011-09-02 -3.789153e-04  -8.083803e-03  -0.005616   0.001580 -0.005366   0.009663
