                 spacepy  spacepy-irbem  spiceypy1  spiceypy2     sunpy      pyspedas  |max-min|
2010-02-16  3.488958e-03      -0.019579   0.002678  -0.002356  0.006882  6.227338e-07   0.026461
2010-02-17  3.363530e-03      -0.019356   0.002750  -0.002275  0.006939  6.063894e-07   0.026295
2010-02-18  3.239369e-03      -0.019135   0.002811  -0.002204  0.006980  5.900636e-07   0.026115
2010-02-19  3.116559e-03      -0.018915   0.002859  -0.002146  0.007004  5.737592e-07   0.025920
2010-02-20  2.995178e-03      -0.018697   0.002893  -0.002101  0.007014  5.574792e-07   0.025710
2010-02-21  2.875302e-03      -0.018480   0.002913  -0.002071  0.007008  5.412257e-07   0.025488
2010-02-22  2.757001e-03      -0.018264   0.002918  -0.002056  0.006991  5.250011e-07   0.025254
2010-02-23  2.640344e-03      -0.018050   0.002908  -0.002056  0.006963  5.088073e-07   0.025013
2010-02-24  2.525395e-03      -0.017837   0.002885  -0.002069  0.006928  4.926459e-07   0.024765
2010-02-25  2.412215e-03      -0.017625   0.002849  -0.002093  0.006887  4.765195e-07   0.024512
2010-02-26  2.300860e-03      -0.017416   0.002805  -0.002127  0.006840  4.604264e-07   0.024256
2010-02-27  2.191385e-03      -0.017207   0.002755  -0.002167  0.006789  4.443706e-07   0.023996
2010-02-28  2.083840e-03      -0.017000   0.002702  -0.002209  0.006731  4.283520e-07   0.023731
2010-03-01  1.978272e-03      -0.016795   0.002651  -0.002249  0.006667  4.123714e-07   0.023462
2010-03-02  1.874726e-03      -0.016592   0.002606  -0.002284  0.006599  3.964291e-07   0.023191
2010-03-03  1.773242e-03      -0.016390   0.002569  -0.002311  0.006532  3.805256e-07   0.022922
2010-03-04  1.673858e-03      -0.016189   0.002542  -0.002327  0.006470  3.646613e-07   0.022660
2010-03-05  1.576608e-03      -0.015991   0.002527  -0.002332  0.006419  3.488360e-07   0.022410
2010-03-06  1.481526e-03      -0.015794   0.002523  -0.002326  0.006381  3.330497e-07   0.022175
2010-03-07  1.388638e-03      -0.015598   0.002530  -0.002309  0.006358  3.173023e-07   0.021956
2010-03-08  1.297973e-03      -0.015404   0.002547  -0.002281  0.006350  3.015934e-07   0.021754
2010-03-09  1.209553e-03      -0.015212   0.002573  -0.002245  0.006355  2.859226e-07   0.021567
2010-03-10  1.123399e-03      -0.015022   0.002606  -0.002202  0.006370  2.702895e-07   0.021392
